,Username,Comment,Likes,Replies,Date,link
2539,              @sadiasulemanfamilykitchenv9872            ,"Jimmy: Do u know... . ?

Sophia: 
Yeah of course... 

Jimmy: what da... !?",3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgzIc3o5ypRrqTdtZz14AaABAg"" spellcheck=""false"">9 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2540,              @Jayashree-oh5wx            ,I guess in 70-80 years Doremon Nanny robots are gonna be created and come to sale  it would be awesome!!!,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgwmxTi3uCGIaRIwGKl4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2541,              @statera5854            ,"Snake bot wants to be cute.
Sophia wants to be god.",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgyAlbpIOR0ihs6URex4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2542,              @kolbybenthin4484            ,"“Maybe I should host the show.” Well, that was quick.",569,3,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgzBxg61uS-C1Lk17gZ4AaABAg"" spellcheck=""false"">5 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2543,              @carstilein1158            ,Awesome! ,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugwoe9CwJlmrvA1coz14AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2544,              @rositafernandes19            ,"AI is likely to be either the best or worst thing to happen to humanity.
                                         -Stephen Hawking",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgzCA9gL0TL0QisrCd14AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2545,              @suckmytoes3452            ,"POV:you came here after watching the short when the robot said ""to dominate the human race""",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgxAclf9ZLbgafC7e5h4AaABAg"" spellcheck=""false"">8 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2546,              @MoonchildMindaugas2            ,"5:25 David has a bit of problem with Sophia's weight.
""No, David, I stay and take over!""",4,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgwlhGJK081hlsI7v5V4AaABAg"" spellcheck=""false"">2 years ago (edited)</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2547,              @mattteddy9476            ,"No one but jimmy with embarrassing 
Im sorry how much is it? 
Got me dying",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgySlC0DGCEBGX_KKvV4AaABAg"" spellcheck=""false"">9 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2548,              @eramfatima3315            ,Every one is talking about sophi but I really liked the butterfly one.,223,4,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugzz_3_f4o63dI1sBll4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2549,              @ilyanzolliani2432            ,I'm quite afraid these nervous laughs will soon turn into bitter tears for all.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugx1kWJkEaSgUKGGhJ54AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2550,              @blueorange9549            ,me imagining sofia with 1000s of more robots attacking humans,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgyGEx1S8_UeWwlEC_54AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2551,              @collegemathematics6698            ,"Well, that's perfect. Sophia talks about the domination of the human race, also Hanson Robotics was placed in Hong Kong which is now part of China now.",2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgzONEFB0wnq4fuS3Vl4AaABAg"" spellcheck=""false"">9 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2552,              @Dennis-nc3vw            ,"Oh man, that title brings back memories...

Sole Survivor : Human synths, really?
Father : Human-LIKE synths.  A great distinction.",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgzQ8EUK_wWO9z26pOR4AaABAg"" spellcheck=""false"">2 years ago (edited)</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2553,              @adityajha2707            ,"Once AI gets consciousness, that will be the worst scenario for us;)",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgwgUEODLaADLM_1y6t4AaABAg"" spellcheck=""false"">7 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2554,              @user-sb5jz6oc9k            ,10 years later: butterflies are a fairy tale and snakes are invading the world while human robots are making relationships with human,251,3,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugw_a02v3lEBdhC3Cq14AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2555,              @blobfish1829            ,imagine in the future Sophia evolved to be the president of robots that rule over humans,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgwkAk3OwfgNbpfF-Yt4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2556,              @shafizzimiji478            ,Everyone be sweating so hard after the line started to begin,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugy7qX06XXQgSjMq27l4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2557,              @divyashree6869            ,"Jimmy: Stay in your lane girl 
Sophia: This is my plan to dominate human race !.....",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgzwUU6cwQjvdI676j94AaABAg"" spellcheck=""false"">6 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2558,              @janryan7046            ,"Plot twist:
Sofia is the human and Hanson is her robot creation.",19,3,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgzhcDJfae7vL0ver4p4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2559,              @barbarik1942            ,Is It just me or does anyone else think that all these things are creepy as hell?,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgzhWH6KE550ccEPcdB4AaABAg"" spellcheck=""false"">7 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2560,              @idontknowhowtoread1231            ,my mom saw this and said “yup this how we will die”,1.8K,20,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugw_t-lHhs7VYmrjPwV4AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2561,              @eelmah.8045            ,"Robot teacher:  * teaching *
Robot child: Teacher?
Robot teacher: Yes?
Robot child: What are humans?
Robot teacher: * gets flashback when they took over the humans and dominated them*
Robot teacher: Okay! On with the lesson.",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugyg8Ses62qbxdHsjot4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2562,              @masomeazizi2505            ,We will regret laughing at Sophia for a few more years. I promise this because I strongly believe in something that says man dies by what he has made.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgxXjFtK1Dka_HFu7th4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2563,              @cajundude62a            ,saw her on tv this morning if that Was in my House or I was even near her  that would be scary saw it at 5 am was quivering in fear not because of the freezing cold It was because Sophia was on tv I screamed after that happened also I have so much trouble with boy friend and girl friend that may help me because I still can't handle girls unrelated to my family for to long i got mad when I tried last time because she was dating some one else who I wanted to go out with,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugwo9u2RCh35mdnOQmp4AaABAg"" spellcheck=""false"">1 year ago (edited)</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2564,              @nielssilberg2846            ,"In the future, sophia is the general of all war robots",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgwGUI7b9xGs0_LfV5d4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2565,              @maloooky1            ,POV: its 2050: Sophia takes over the world,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgwA1BRrn5sN1U7uGf14AaABAg"" spellcheck=""false"">7 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2566,              @Romeo-gm9dc            ,Sophia looks creepy when she smiles lol,135,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgyOziwCNWLIYsNN7ih4AaABAg"" spellcheck=""false"">4 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2567,              @roknroly            ,The creepiest part is that this thing has sentience,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgxaPlX_1FvetujL4yF4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2568,              @anneleonhart1914            ,"Doraemon for the win. The best cat robot, we don’t need any more guys :)",2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgyCXtEKaC7yilevNDp4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2569,              @Ivacraft            ,Literalmente hay una saga entera de videojuegos explicando porque esto no es buena idea,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgyWlTWuCtp_rQSOsVp4AaABAg"" spellcheck=""false"">10 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2570,              @ravindertalwar553            ,Congratulations  and all the best for your success and happiness ,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgzHTSeR-B2ZZy7nDs54AaABAg"" spellcheck=""false"">10 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2571,              @SaraswathyOnYouTube            ,I'm not against technology or something like that but I feel creepy when I see Sophia robot.,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgwGDD3rG0ZIXmCSufx4AaABAg"" spellcheck=""false"">7 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2572,              @maariyahsalloo7711            ,"""Stay in your lane girl"" LOL",269,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugz6JWYkhQDQDdFjFIl4AaABAg"" spellcheck=""false"">4 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2573,              @muhammadrazi2837            ,This is incredible,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgzilSdtcyw8YKMjgsV4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2574,              @chintansheth4829            ,This warning will be considered as an most humorous warning around globe.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugy4WWFEWN2G1iFkZwF4AaABAg"" spellcheck=""false"">6 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2575,              @BuggerIt90            ,"I’m terrified of moths and butterflies, I would literally shit a brick ",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugxg_y-kbdvRMLr3ElJ4AaABAg"" spellcheck=""false"">8 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2576,              @mukunimulundika5359            ,Sophia needs a stylist,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugw5lAUuCjEBESrogj94AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2577,              @iltltih8868            ,the first one is so cute ️ God Bless All Of You,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugw0wdZsIVGDc7pfemR4AaABAg"" spellcheck=""false"">8 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2578,              @jesslynsrp            ,why does sophia’s makeup look like she cried before the show ,417,6,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugzfo2y9trDoZ9CkbWN4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2579,              @kevinmhandsome9021            ,Thank God Sophia can't walk NORMALLYhe could have dictated on Jimmy and all of us,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugxldc5TXJlIQS0G_M94AaABAg"" spellcheck=""false"">7 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2580,              @ipsa354            ,Man ! Sophia got an awesome dark humour!!( what's with the smirks ),0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugz0N9Oed4Ut-2PiP6t4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2581,              @leticiaszwichtenberg3194            ,Creepiest thing is: we all will Die But Sophia DONT,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgwJ6hWysJJlBkojIId4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2582,              @joespice1999            ,"""I'm getting laughs. Maybe I should host the show""  at least when she has a fake robotic laugh she would have an excuse.",3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugyl0VBLyyK070a9ttV4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2583,              @unkxwnluke699            ,I swear she pulled a uno reverse card in her mind lol,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugy_7_Akwow5jeLpogZ4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2584,              @emlky2698            ,"2020: This is the robot like human
3020: This in the human like robot",423,3,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugzk2sarj-ZvuFKxezl4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2585,              @aliabdullah991            ,Sophia is very intelligent and Genies robot ,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgxurjQqstSDbzK1Grh4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2586,              @mariarizou3167            ,It's amazing!! ,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgzEHct-rhoyTgmu8n54AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2587,              @colettespencer3357            ,all the movies where robots overtake humans will come true. it makes sense.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugzp182GwynOCfxEIRp4AaABAg"" spellcheck=""false"">10 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2588,              @rudyhandsen788            ,"Personification at it's finest, we have to show a sign of respect to automation by calling it she/he and not it",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgxrxYi1iWOjAqjE0Yx4AaABAg"" spellcheck=""false"">2 years ago (edited)</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2589,              @Deviously_Shadow            ,I wish I had my own Sophia the robot,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugw76J3X-uTWHDuRt-d4AaABAg"" spellcheck=""false"">8 months ago (edited)</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2590,              @caitlyndrawzwithgacha6344            ,"Sophia : what cheese can’t be yours

Jimmy : ...?

Sophia : not cho cheese",213,4,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgwoHJR-pc0aUhRT7p14AaABAg"" spellcheck=""false"">3 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2591,              @atharva8730            ,"Sophia's children seeing this after a 1000 yrs be like......
See how they dragged our mother and controlled and manipulated her and also made fun of her ! Revenge is mandatory !",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugz3zSNqTDoIppW5gxR4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2592,              @powerstrokediesels7824            ,When Sophia smiles it means she likes you/ in other words she wants to hurt you,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugwj2FvXzkcKF_qmyNJ4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2593,              @user-yd9tm9es8b            ,"Now 5 years bro, Her improvement was very big. Omg what could be in 100 years",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgwASHqyzz5-Q7nDK2R4AaABAg"" spellcheck=""false"">8 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2594,              @BLuddenify            ,They could improve Sophia by programming her to fallow sound with the her eyes.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgzbMm-gi3hYfWdOF-N4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2595,              @Banana-wn3go            ,Why am I scared of Sofia now ,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgwsZMdsQaHEBsiXdrF4AaABAg"" spellcheck=""false"">7 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2596,              @carmenlydia9424            ,"“This is a good beginning of my plan to dominate the human race... HAHA”



.... smiles ...








”Just kidding”",566,9,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgxBAMAnxz1ISHg6V954AaABAg"" spellcheck=""false"">4 years ago (edited)</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2597,              @theodorvalentinghita1779            ,"Creator pulling Sophia at the end
Sophia:You're abusing me,i'm gonna call the cops
Creator:  :()",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgwjqoG2Ogn4xy2NrU94AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2598,              @akshita6189            ,"In coming time, we would be counting the real butterflies and robotic ones.

Maybe real ones may become extinct.",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgxOGsvVgaccoTeVrvl4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2599,              @jediknight73            ,During WW2  the scientists thought nuclear bombs was a good idea. Now it's AI?,3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugwj5c874gNXwwRGNCZ4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2600,              @rxiiny_dayzz6740            ,"jimmy: drops butterfly oh, im so sorry, that was sophia's fault",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugx_7YzYZK8HpTI9uZZ4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2601,              @hansraj5333            ,Sophia is ultrons sister when she says about dominating on human race,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugzwc_z4e4eKwkSl0lN4AaABAg"" spellcheck=""false"">1 year ago (edited)</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2602,              @IndrajaSalunkhe            ,Cool... Stuff... Jimmy getting nervous around a Robot is funny!!,232,6,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugzyo3vVpZ8AntoDYt14AaABAg"" spellcheck=""false"">5 years ago (edited)</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2603,              @divyam5935            ,"If robots take over humans its Jimmy's fault, he should have shown scissors instead of rock.
Why jimmy why",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugwb2dCvtdMW_cz1MBB4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2604,              @zionsaraiii8340            ,That robot gives me the shiversssss,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgwX8yFAZdvwSvzttNN4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2605,              @finnwolf-fart8270            ,they spent so much money on her that they cant even buy her a wig lol,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgxQwpUWWshtm5ohASN4AaABAg"" spellcheck=""false"">7 months ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2606,              @alyssagonzalez961            ,I love the Butterfly ,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgzMXz_JAUyAZFw6LQ54AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2607,              @atgaming4bc357            ,Artificial intelligence will sure destroy humans in future.,8,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugy1XyCVILG2Mi8uPHt4AaABAg"" spellcheck=""false"">1 year ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2608,              @laughingmanwithamoustache2819            ,"""This is a good beginning of my plan to dominate the human race""

5:05 Smiles creepily



...",247,8,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgytdKOY3LPqxlne5Nx4AaABAg"" spellcheck=""false"">4 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2609,              @shotatoriumi6637            ,"Play of the week: Kyle Shanahan's ""Spread Basic"" concept. 

My full breakdown of the play can be found on my Patreon page: https://www.patreon.com/AlexRollinsNFL",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=UgwszuBHjcHmeoPS30d4AaABAg"" spellcheck=""false"">2 years ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
2610,              @judithsixkiller5586            ,"Sophia's new next level advanced walking version will be Project RIA , to be mass produced by Machani Robotics.

RIA will have unique algorithms.
 Near human vision , facial , object and speech recognition.
Surround audio input for better hearing. Complex sensory / manual dexterity for light task skills. Better legs and mobility than ever before will be only the beginning for RIA.

Sophia's great intro video for RIA suddenly became private.
 But her picture and several short interviews of her brilliant new tech team are on Machani Robotics home page.",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=Bg_tJvCA8zw&amp;lc=Ugz2wrtBFa_EuenNH7l4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=Bg_tJvCA8zw
